account,tokens,protocol,score,rank,explanation
0x84b3c3bdd1b011925abb53d1694c6f70eb3c3ab2,0,juicebox.benefits,30,5169,"Participated in 2 JuiceboxDAO Governance proposals.,Held $JBX for 9 days."
0x154a8cc94737431d72326f360c0f701f8a81bbac,0,juicebox.benefits,29,5181,"Never participated in JuiceboxDAO Governance.,Held $JBX for 21 days."
0xecbde5878a4127b8def2af355dc7e2be5311f904,0,juicebox.benefits,29,5181,"Never participated in JuiceboxDAO Governance.,Held $JBX for 21 days."
0x0e5123851b53d6c7670bb224ce2c354ef4cbe021,0,juicebox.benefits,29,5181,"Never participated in JuiceboxDAO Governance.,Held $JBX for 21 days."
0x1fa64c0328c7547e32b39ad9d5c9050157a74b4c,0,juicebox.benefits,29,5181,"Never participated in JuiceboxDAO Governance.,Held $JBX for 21 days."
0x17a8da459fa4555385aa9f9f39d9022ebdcea25e,0,juicebox.benefits,29,5181,"Never participated in JuiceboxDAO Governance.,Held $JBX for 21 days."
0x22799c9c58932f22457113830a9a9d7dcda2275a,0,juicebox.benefits,29,5181,"Never participated in JuiceboxDAO Governance.,Held $JBX for 21 days."
0x00acf6655ec4e6abe4803c6799280f3c595ff709,0,juicebox.benefits,29,5181,"Never participated in JuiceboxDAO Governance.,Held $JBX for 21 days."
0x78db576873f032a7c4749b214a8af6966b3be239,0,juicebox.benefits,29,5181,"Never participated in JuiceboxDAO Governance.,Held $JBX for 21 days."
0xab2d7510f07b165cedb1331dd751a07036380973,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x574ba9d715220e20643463ae6cdaf5b806a43253,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x1546a7d68d0512938be32cffb6181173df8c2ae5,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0xe5c0475d102fee6127a5b3239ea072979fdb9d4e,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x624f4699a0294ee00bad48bb386d435675c92366,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x62f304b281b05434f1cfdd909dfd318fc443ff5e,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x2c778930903b47c7d2e696b0c1e3c00cdc9e1882,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x7d776162fe2150d1da49707d0eca7b0a50c2fc9a,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x00344d7d7b71c3c6760a74e054070ea986787e09,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0xa13e0676e3afed3688ba4207bac7101afd2d4073,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x279cc713949dcf7e3125b037275ba85c4b1a7b37,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0xcaa200b02a418eca425fec8d970c0b24f25589c6,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0xe7208b583f3d20e5e25a59c90a06bff7332b5b9d,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0xe52148ca01a05dd1d8c005acee8dbdec0c62d5d7,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0xd26cc622697e8f6e580645094d62742eec9bd4fc,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x752515a3a1091b9f1c04416cf79d1f14d2340085,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0xa9316886a9713c6fab2c64c0de6fe5e4a722f5fb,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x0e3737936b41374669d4d865b0f0bb28b7681517,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x08e5e4df2f56be734ead5c80a3b2377616210a62,0,juicebox.benefits,28,5189,"Never participated in JuiceboxDAO Governance.,Held $JBX for 20 days."
0x2ccade73a2bd02e02540ba4b98d88714c28951b8,0,juicebox.benefits,27,5208,"Participated in 1 JuiceboxDAO Governance proposals.,Held $JBX for 13 days."
0x85b7b3343a85a5378c1cb7e7a1a7b6f5ac0767ff,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0x9064abe13d219ff7482f1a434eac8a8c8c9bcf30,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0xaad11a37b820f7981b66a41aaa03c076867f1705,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0x9eb68b7d6879bc7720d5c84ec634531d51d64bf7,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0xe8d605afb18b4744d569642db0e0d678c7d002aa,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0xaa00ce1b188953bc3892fc1657c3c05dc93caeed,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0x358b40beaa062300417400e40eaa30ac8ce316f3,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0x0f6b47f172b795e493f49689b90e227d9bc21ecc,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0xb375d3ee45c7289e1cbc8778eb3a6ba947d9fda3,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0xbd7b6cefd518dabda2979fff1cf4b8cdf972fccd,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0x3545ac2389f8fbde79687e81212fcc3bc9ccc5c4,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0xdacbd0cdc9a0ae65ad202770461d47cfdf92a30d,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0x524b6f889b9be9266b5a277f2a2446906a30cbbc,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0x0582d0f304f0698730fb6c40e7806975439762eb,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0x164ca843c174061ff81ad8a8092c699d6e87ce69,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0x65247c038719c178f00097e3508dab9115a2bfb8,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0xddbd1d4af126062d264bca3b9f9de891cd175882,0,juicebox.benefits,26,5209,"Never participated in JuiceboxDAO Governance.,Held $JBX for 19 days."
0xdd70ab32f568ec357660a7c4645da5c250a07e16,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0x053132bbe4a6140c6a04b3f7fb36e31feb8493fe,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0x13cc5c18fd7b08dc7fd3cd2b132a4dc064bf7377,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0x651abaf1ee12d3f5c6c8c1280736d74eabe36c8c,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0x35298858e77d88968f3255ff870212ebbf1e9c98,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0x779f53701f75bdba305e45031a23ab789ed98e78,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0x457a223a59de9f7311c5d9af84bf81ef55c87735,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0x48bf1a7414300d605d266c9ea03f974b8797ffc9,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0x2d271c92d7c5865ffc25359bf0c2cdc45c34a353,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0xa5f3dc5bf01cbd3748a5a6ca10cac35b58008215,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0xb8cb17087d7e771af25eb15b0be587fc14a623e4,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0xbfa43bf6e9fb6d5cc253ff23c31f2b86a739bb98,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0x2374d0589af61e568e0b7b579a419d9c128b504c,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0x0bf46e73225b18a941d80dab85bd1a055e9b8aff,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0x544139dffd65e1fee21c7ca72d7c9818404223d7,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0xe0d6cbcbcbea56743802d0bf6fb3f275fb9a9f89,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0xb647dd3226e2811d86990ea7766f5d851eb78b75,0,juicebox.benefits,25,5226,"Never participated in JuiceboxDAO Governance.,Held $JBX for 18 days."
0xdf207a7fd8159ce338c907bd53ca6152767bae63,0,juicebox.benefits,23,5243,"Never participated in JuiceboxDAO Governance.,Held $JBX for 17 days."
0x00f210f669bcf21c06b729384c3d44e78e57ea39,0,juicebox.benefits,23,5243,"Never participated in JuiceboxDAO Governance.,Held $JBX for 17 days."
0x863f632312e5231780d0df269e03fb2a8de95234,0,juicebox.benefits,23,5243,"Never participated in JuiceboxDAO Governance.,Held $JBX for 17 days."
0x14496fc9e7350dae02023002b140ad8602e8ca85,0,juicebox.benefits,23,5243,"Never participated in JuiceboxDAO Governance.,Held $JBX for 17 days."
0xe734f1270098fc0e3a978da32887ccf0339ba99a,0,juicebox.benefits,23,5243,"Never participated in JuiceboxDAO Governance.,Held $JBX for 17 days."
0xe925445ec68d6a9ce15567e1f769fd481ce9bae1,0,juicebox.benefits,23,5243,"Never participated in JuiceboxDAO Governance.,Held $JBX for 17 days."
0x04a9d85559f68c13de5336bf0d0b993837069d19,0,juicebox.benefits,23,5243,"Never participated in JuiceboxDAO Governance.,Held $JBX for 17 days."
0xb848a983a39714086bbc6afa9dd748316dca93e6,0,juicebox.benefits,23,5243,"Never participated in JuiceboxDAO Governance.,Held $JBX for 17 days."
0x0088ff78d348e26ef72ce73459eb849116f4f26f,0,juicebox.benefits,23,5243,"Never participated in JuiceboxDAO Governance.,Held $JBX for 17 days."
0xbbd383470b6e980e28a221b8a63a49eddf0694b2,0,juicebox.benefits,23,5243,"Never participated in JuiceboxDAO Governance.,Held $JBX for 17 days."
0xa6d7389d541def7306d3d5191bca32b2a6949289,0,juicebox.benefits,23,5243,"Never participated in JuiceboxDAO Governance.,Held $JBX for 17 days."
0xc864b0ab18b0ed0beab72f915bacb12971fdb73a,0,juicebox.benefits,22,5254,"Never participated in JuiceboxDAO Governance.,Held $JBX for 16 days."
0xc83021fbbc27fa41a366228b09d30df3104d277f,0,juicebox.benefits,22,5254,"Never participated in JuiceboxDAO Governance.,Held $JBX for 16 days."
0xa6882a53195afd853289d2e6c88e480291fa6e7b,0,juicebox.benefits,22,5254,"Never participated in JuiceboxDAO Governance.,Held $JBX for 16 days."
0xfb909fc195fbb7c1e70eaee99628fc0e3418d2d7,0,juicebox.benefits,22,5254,"Never participated in JuiceboxDAO Governance.,Held $JBX for 16 days."
0x71c514995d5c8c91ba2ef79edf9d65cbbbef89f6,0,juicebox.benefits,22,5254,"Never participated in JuiceboxDAO Governance.,Held $JBX for 16 days."
0xedcbd853d8a2661cbbfc1ba2d132dd3e1652cc79,0,juicebox.benefits,22,5254,"Never participated in JuiceboxDAO Governance.,Held $JBX for 16 days."
0xc2b79f0070e7983d1cb6a978321e50b12046e104,0,juicebox.benefits,22,5254,"Never participated in JuiceboxDAO Governance.,Held $JBX for 16 days."
0x736e45ee28b55eea4524b521758d0b7346f95a37,0,juicebox.benefits,22,5254,"Never participated in JuiceboxDAO Governance.,Held $JBX for 16 days."
0x1f5cf22e478021cedbe6b48c8883e64cfb2208e9,0,juicebox.benefits,22,5254,"Never participated in JuiceboxDAO Governance.,Held $JBX for 16 days."
0x56e8bd20021a361c5fe2d73e825fa237c5850d04,0,juicebox.benefits,22,5254,"Never participated in JuiceboxDAO Governance.,Held $JBX for 16 days."
0xad3398a6668a195d330816913ecc27c703632780,0,juicebox.benefits,22,5254,"Never participated in JuiceboxDAO Governance.,Held $JBX for 16 days."
0x009c54b2728ed01de076a1139f458b46b30d5ee0,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x51d503925a690a8c9e4587995a26249f139c1c3b,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x84b03c55a2c7e1dc3d1fba2fe041685c7b5b4ac9,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x461ca4cad2638d0b99ba437b2a32d18add505ab8,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0xf6310b07f0c7e5fd142b648d448ee75d4fbf82b7,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x32c909157c5889ed6890da21055e4cea8ea91a1c,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0xe9007d469f523d3866ac38c98273777c7463a050,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x82a6e4de8d398e8779ed965c437958f8420bde4a,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x94aaf5ceb457057ac4d1588257988d487272984f,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0xb73ad82a7ebaaa5382af3b7708d54f5f7f99c784,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0xaa74e69d7a542276d4f0c45e0f1a8e3c2833a0c1,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x246992b9f5dce6a69630c652e66d0823babd9be8,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0xf1e74545bf556c3f652169aa2381ad53ebc47c9a,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x8ccbb13b1dfc4267851a4fea5bd21189afd4faee,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x5205b933116e27c6077c81a276d47ea5a8669dfd,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x0de8a1d1a8770237b00d4fa43dfa64bf3c3e0e93,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0xe2f603690ec5341432f5e6391159fd2393d2bec2,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x27c7bc1f3af0a5606adc2fe287688f16e2960710,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0xb057f34de741456fa62091bac31f973c72812e6b,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x0020cbdc744a06ceb2301cb6df40836a72df3620,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x3f105f78359ad80562b4c34296a87b8e66c584c5,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0xe6445bd1d9674fe7fbedad2f56f3b1eaea1b029e,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x5b53d310c73afd70f03b7a373b3e2451983228c1,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x56bf92f28cace0abd960680887965852a6372af2,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x7215b80fba9c774d629aa930baef35e562e0cd57,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x4a0b630004e9b554c5fc8003394dcdcf84939d5c,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x91d6e260a5965a3c33d5bc4bf4adcf96c449ed2e,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x004000dfb317ce43e7041af8b5ad36b01e582805,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0x0008cfb0292e3d8b91bd0bfc500dd38ae8d9c5aa,0,juicebox.benefits,21,5265,"Never participated in JuiceboxDAO Governance.,Held $JBX for 15 days."
0xc8f3f52e7d7afe12e8a4c7d3c094d84c3b737c9a,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x2cadfe218ea05dad5f578e4f4b3f72f3ea75a32a,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x5782be34e341b2ebe9b1e8115cb3133795378b45,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x6ddf37e64ee9aba3d648f23720762725136800c9,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x52e49e350095e0efcab1939efddc528202d89e50,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x1df35d66a2a6216f6606f55b3671b9172e9f9fff,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x191ac84067db87283a1864e1c606e9d51c32f511,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0xa9a3dfa18acc6fa6c1fd275b95d606c3acc6e113,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x007a4fd3c621df12340844cead10f4cf68361d91,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x2cfe34f9d403697a912212a595354daf96dba286,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x76a7b3898d598f400d51f00956687b3575c65b45,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x02b21d19be8dda64a4ee1ee926a444eca024b514,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x8612ab33fa0bc8e01e92099052e5d56b1bc73c7a,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0xae6b047f0bc0fbac89254dd2f179a86a1b029c7c,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0xee46c9ef73e9e211a8d85cd50086e66b4c717a4f,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0xfc44ec3c31363cafa57130cc405b14fc3aa1b6a6,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x92313bf0690ecf036d0d61e9e2303ea900f9b1bd,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0xdc729f61dd99ec49368203fff20aeac392a47cc4,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x6b6f9c634769dfb2e7a44a43d5658a28922cea04,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0x0e03381bedf8c6a55cc0c5be844e0d24a7e5f54f,0,juicebox.benefits,19,5294,"Never participated in JuiceboxDAO Governance.,Held $JBX for 14 days."
0xd178d2c271a17c0461eeb5e43759a6c0562fb5bb,0,juicebox.benefits,18,5314,"Never participated in JuiceboxDAO Governance.,Held $JBX for 13 days."
0x5fd66ad963de3e26fc488c766ab28468b17fb98d,0,juicebox.benefits,18,5314,"Never participated in JuiceboxDAO Governance.,Held $JBX for 13 days."
0xdb9e9ec8f8a5c2e439e792d6dcae307aa2467756,0,juicebox.benefits,18,5314,"Never participated in JuiceboxDAO Governance.,Held $JBX for 13 days."
0x0de50733eb2713eb0fdb9743b45df5766b8a1958,0,juicebox.benefits,18,5314,"Never participated in JuiceboxDAO Governance.,Held $JBX for 13 days."
0x76af8ad705a788c861cbe66b50b774659a712803,0,juicebox.benefits,18,5314,"Never participated in JuiceboxDAO Governance.,Held $JBX for 13 days."
0xc91aaca1ed5ac10114e79614dbb680874d145fd6,0,juicebox.benefits,18,5314,"Never participated in JuiceboxDAO Governance.,Held $JBX for 13 days."
0xc78791587a3302179643af67b4c583e2a4df9d86,0,juicebox.benefits,18,5314,"Never participated in JuiceboxDAO Governance.,Held $JBX for 13 days."
0x3dee51bfd4f6d8b06589d7ebc9171e0e3b0f4746,0,juicebox.benefits,18,5314,"Never participated in JuiceboxDAO Governance.,Held $JBX for 13 days."
0x832fd366b1a574d26072ed10dd733662c15590b2,0,juicebox.benefits,18,5314,"Never participated in JuiceboxDAO Governance.,Held $JBX for 13 days."
0x19582b8ecacebb0dc2b91b3df0c0ccd5f779d0a0,0,juicebox.benefits,18,5314,"Never participated in JuiceboxDAO Governance.,Held $JBX for 13 days."
0x9235670fae3b015d7e1dedcdc45421e2d753619f,0,juicebox.benefits,18,5314,"Never participated in JuiceboxDAO Governance.,Held $JBX for 13 days."
0xd5a49097c6e0c75f0cc1d0a8194dc8338f5d75e5,0,juicebox.benefits,17,5325,"Never participated in JuiceboxDAO Governance.,Held $JBX for 12 days."
0x73bd85d1270a9a5aeeb2ac5f982f7aa88a6d1e42,0,juicebox.benefits,17,5325,"Never participated in JuiceboxDAO Governance.,Held $JBX for 12 days."
0x626bb5bc4dd1ca5f49e313cc733138a6a631f10e,0,juicebox.benefits,17,5325,"Never participated in JuiceboxDAO Governance.,Held $JBX for 12 days."
0x16bd1fb43518ba7e370bba666c97886808f54432,0,juicebox.benefits,17,5325,"Never participated in JuiceboxDAO Governance.,Held $JBX for 12 days."
0xed35dfbd84f62d72689dd37dbd306df6c898b6b3,0,juicebox.benefits,17,5325,"Never participated in JuiceboxDAO Governance.,Held $JBX for 12 days."
0xc45eed0f57de941915b76940b7ab643d8dd9800c,0,juicebox.benefits,17,5325,"Never participated in JuiceboxDAO Governance.,Held $JBX for 12 days."
0x3713fde4d87bee0b9c1a6e3c07387c3a99d61115,0,juicebox.benefits,17,5325,"Never participated in JuiceboxDAO Governance.,Held $JBX for 12 days."
0xdc6811242e67793a0cc5d685a0a5e373f609e217,0,juicebox.benefits,17,5325,"Never participated in JuiceboxDAO Governance.,Held $JBX for 12 days."
0x86538d5fe296618202a579f98561be6412fd4cf3,0,juicebox.benefits,17,5325,"Never participated in JuiceboxDAO Governance.,Held $JBX for 12 days."
0x73c0e52d54b4ff57dedcfdc8003e3c2f734486df,0,juicebox.benefits,17,5325,"Never participated in JuiceboxDAO Governance.,Held $JBX for 12 days."
0x1eb501dff076ef68d4f7a7c222617cd9e4647c0a,0,juicebox.benefits,17,5325,"Never participated in JuiceboxDAO Governance.,Held $JBX for 12 days."
0xa79d3419b03115876066508101c05022e6a32edc,0,juicebox.benefits,16,5336,"Participated in 1 JuiceboxDAO Governance proposals.,Held $JBX for 5 days."
0x005e0829408d40acc0a62b8ec00907cfbed3d5e4,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0x85196358eccffde1084a4c0509f76d03ccb3878b,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0x60f333b3571e5dd7775b377065afd3cbe12e3c29,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0xdaeed674da0e72430cee0b1375d40b98931da054,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0x00e1dd78f99e40291e84e228fbea4e55b4179f56,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0x493834ee135e4f94518fe6347b31bbe8b9f134e1,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0xd44f8f098de69c6e451e941a8b6596c5fedf1f54,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0x30e90ccbb23704a7d893fbc20cdfec712a6b2a41,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0x7373f50c13ab510517edae5a632c9896e04ad46e,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0x34aa2e1d3fe0ae58c2f384b5abf6f77cbc1f33e0,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0x009fef62dd4d2aab1429c37d697ed7e2b6822b88,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0x20d54c82d50f15c7adbcd69c9e308cb2c8fcd7c2,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0x284c84b453cb4c36d49622605fc10616ef18df7f,0,juicebox.benefits,15,5337,"Never participated in JuiceboxDAO Governance.,Held $JBX for 11 days."
0xdb08edbcf449de2a2b27448a8040935802c621f1,0,juicebox.benefits,14,5350,"Never participated in JuiceboxDAO Governance.,Held $JBX for 10 days."
0xe79193711a58ef48766b183e238aa2ffe44cb979,0,juicebox.benefits,14,5350,"Never participated in JuiceboxDAO Governance.,Held $JBX for 10 days."
0x715830ba78bd08a2157f5eed6cfd8180164d4c2f,0,juicebox.benefits,14,5350,"Never participated in JuiceboxDAO Governance.,Held $JBX for 10 days."
0xefac1b8c015b3ce79d39a6ea76ae994883346213,0,juicebox.benefits,14,5350,"Never participated in JuiceboxDAO Governance.,Held $JBX for 10 days."
0xb30e395037f4fbd41090428419e23f219cc3ad75,0,juicebox.benefits,14,5350,"Never participated in JuiceboxDAO Governance.,Held $JBX for 10 days."
0x0811c6eab2a20f3617aa08049b958b888186882a,0,juicebox.benefits,14,5350,"Never participated in JuiceboxDAO Governance.,Held $JBX for 10 days."
0x0353e9923e670cd18712ff4e8d9e6158e7006e35,0,juicebox.benefits,14,5350,"Never participated in JuiceboxDAO Governance.,Held $JBX for 10 days."
0x0592592eb6a3c0e955bafab0388f0032242d2293,0,juicebox.benefits,14,5350,"Never participated in JuiceboxDAO Governance.,Held $JBX for 10 days."
